1570729065793291870	,2026030210002001870578884052	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868402793	,	,2026-03-02 10:14:59,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-1.65,550.03,支付宝,其它,1688增值服务-先采后付提前回款费用-3260588664687928181	
1570728988527191870	,2026030210002001870578930696	,20260302012510000000870063380501	,	,2026-03-02 10:20:39,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-8.64,541.39,支付宝,其它,1688增值服务-先采后付服务费:3214869459734164974-跨境儿童记忆游戏机 益智玩具 创意互动游	
1570738345350684851	,2026030222001884851417231481	,T50060NP5091537927349057616	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-02 10:31:53,**吉(181******93)	,17.00,0.00,558.39,支付宝,其它,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	
1570738378737684851	,2026030222001884851417291489	,T50060NP5091539475343057616	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-02 10:31:55,**吉(181******93)	,17.00,0.00,575.39,支付宝,其它,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	
1570738421967984851	,2026030222001884851417485860	,T50060NP5091914556267057616	,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	,2026-03-02 10:31:56,**吉(181******93)	,17.00,0.00,592.39,支付宝,其它,跨境冰淇淋叠叠乐过家家玩具手眼协调亲子互动桌面游戏早教益智类	
1570729071686591870	,2026030210002001870578978181	,FI960100FDO009726030202385806205	,	,2026-03-02 10:31:55,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,592.36,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091537927349057616)	
1570729034955591870	,2026030210002001870578950605	,FI960100FDO009726030202385806206	,	,2026-03-02 10:31:57,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,592.33,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091539475343057616)	
1570729034955791870	,2026030210002001870578749612	,FI960100FDO009726030202385770776	,	,2026-03-02 10:31:58,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,592.30,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091914556267057616)	
1570760748724036181	,2026030223001836181448788711	,T50060NP3270737677810593973	,跨境货源儿童桌面玩具多人互动立体飞行棋游戏聚会桌游玩具批发	,2026-03-02 10:37:51,**凤(133******67)	,612.00,0.00,1204.30,支付宝,其它,跨境货源儿童桌面玩具多人互动立体飞行棋游戏聚会桌游玩具批发	
1570729016833191870	,2026030210002001870579020119	,FI960100FDO009226030202385798547	,	,2026-03-02 10:37:53,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-1.10,1203.20,支付宝,其它,1688增值服务-1688-极速周转-服务费(3270737677810593973)	
1571092081848900701	,2026030210002001700501966683	,02960100030062426030200868546379	,	,2026-03-02 11:54:19,****y	,9.33,0.00,1212.53,支付宝,其它,1688增值服务-先采后付保理贴现:5090544756364339100	
1571081893956700831	,2026030210002001830573806840	,02960100030062426030200868542579	,	,2026-03-02 11:54:19,****y	,46.80,0.00,1259.33,支付宝,其它,1688增值服务-先采后付保理贴现:5090334086696669510	
1571125634959700381	,2026030210002001380593038242	,02960100030062426030200868539611	,	,2026-03-02 11:54:19,****y	,11.31,0.00,1270.64,支付宝,其它,1688增值服务-先采后付保理贴现:3268338315713781286	
1571153984969800141	,2026030210002001140581712662	,02960100030062426030200868533733	,	,2026-03-02 11:54:19,****y	,14.11,0.00,1284.75,支付宝,其它,1688增值服务-先采后付保理贴现:3269129809283046391	
1571101390388600241	,2026030210002001240599155164	,02960100030062426030200868536643	,	,2026-03-02 11:54:20,****y	,38.30,0.00,1323.05,支付宝,其它,1688增值服务-先采后付保理贴现:3268692195094753696	
1571131048797600541	,2026030210002001540544187644	,02960100030062426030200868549157	,	,2026-03-02 11:54:19,****y	,27.33,0.00,1350.38,支付宝,其它,1688增值服务-先采后付保理贴现:5088772695686470501	
1570729013244091870	,2026030210002001870578913437	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868546379	,	,2026-03-02 11:54:20,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.05,1350.33,支付宝,其它,1688增值服务-先采后付提前回款费用-5090544756364339100	
1570729044592191870	,2026030210002001870578897662	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868549157	,	,2026-03-02 11:54:20,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.16,1350.17,支付宝,其它,1688增值服务-先采后付提前回款费用-5088772695686470501	
1570729034970191870	,2026030210002001870578943956	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868542579	,	,2026-03-02 11:54:20,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.27,1349.90,支付宝,其它,1688增值服务-先采后付提前回款费用-5090334086696669510	
1570729026155791870	,2026030210002001870578762544	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868539611	,	,2026-03-02 11:54:21,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.07,1349.83,支付宝,其它,1688增值服务-先采后付提前回款费用-3268338315713781286	
1570729064305891870	,2026030210002001870578892467	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868533733	,	,2026-03-02 11:54:21,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.08,1349.75,支付宝,其它,1688增值服务-先采后付提前回款费用-3269129809283046391	
1570728992160391870	,2026030210002001870578976732	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868536643	,	,2026-03-02 11:54:21,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.22,1349.53,支付宝,其它,1688增值服务-先采后付提前回款费用-3268692195094753696	
1571142787312500291	,2026030210002001290519215431	,02960100030062426030200868536691	,	,2026-03-02 11:56:00,****y	,54.50,0.00,1404.03,支付宝,其它,1688增值服务-先采后付保理贴现:3268215735334990186	
1571095707771900791	,2026030210002001790577940317	,02960100030062426030200868537609	,	,2026-03-02 11:56:04,****y	,22.10,0.00,1426.13,支付宝,其它,1688增值服务-先采后付保理贴现:5089579417989296107	
1571153191292100341	,2026030210002001340511460059	,02960100030062426030200868530989	,	,2026-03-02 11:56:11,****y	,53.95,0.00,1480.08,支付宝,其它,1688增值服务-先采后付保理贴现:3267841082037752183	
1571092018778900701	,2026030210002001700502016670	,02960100030062426030200868554145	,	,2026-03-02 11:56:28,****y	,26.65,0.00,1506.73,支付宝,其它,1688增值服务-先采后付保理贴现:5089711611607789146	
1571101502487100241	,2026030210002001240598984955	,02960100030062426030200868550211	,	,2026-03-02 11:56:37,****y	,106.40,0.00,1613.13,支付宝,其它,1688增值服务-先采后付保理贴现:3267118239011117887	
1570729041965291870	,2026030210002001870578996892	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868536691	,	,2026-03-02 11:56:01,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.32,1612.81,支付宝,其它,1688增值服务-先采后付提前回款费用-3268215735334990186	
1570729057546191870	,2026030210002001870578776748	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868537609	,	,2026-03-02 11:56:06,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.13,1612.68,支付宝,其它,1688增值服务-先采后付提前回款费用-5089579417989296107	
1570729083079491870	,2026030210002001870578929313	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868530989	,	,2026-03-02 11:56:12,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.31,1612.37,支付宝,其它,1688增值服务-先采后付提前回款费用-3267841082037752183	
1570728981930491870	,2026030210002001870578924357	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868554145	,	,2026-03-02 11:56:29,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.15,1612.22,支付宝,其它,1688增值服务-先采后付提前回款费用-5089711611607789146	
1570729026832491870	,2026030210002001870578938519	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868550211	,	,2026-03-02 11:56:39,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.62,1611.60,支付宝,其它,1688增值服务-先采后付提前回款费用-3267118239011117887	
1571146087522200821	,2026030210002001820557659048	,02960100030062426030200868547363	,	,2026-03-02 11:57:26,****y	,162.00,0.00,1773.60,支付宝,其它,1688增值服务-先采后付保理贴现:3269295481098813975	
1570728984498491870	,2026030210002001870579037202	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868547363	,	,2026-03-02 11:57:28,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.94,1772.66,支付宝,其它,1688增值服务-先采后付提前回款费用-3269295481098813975	
1570725464420998941	,2026030222001898941452722158	,T50060NP3271195669035998897	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-02 13:15:53,*毛(lcq***@163.com)	,16.55,0.00,1789.21,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1570729072910191870	,2026030210002001870579058681	,FI960100FDO004526030202386074087	,	,2026-03-02 13:15:55,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,1789.18,支付宝,其它,1688增值服务-1688-极速周转-服务费(3271195669035998897)	
1570729001487491871	,2021041510002001870200000001|20260302198879238702	,at/650427248	,	,2026-03-02 13:26:41,****号	,30.00,0.00,1819.18,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2313963915525	
1570729001487691870	,2021041510002001870200000001|20260302198879238702	,at/650427248	,	,2026-03-02 13:26:41,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-30.00,1789.18,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2313963915525	
1570729035767191870	,2026030210002001870578822231	,20260302012510000000870064004702	,	,2026-03-02 13:47:54,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.41,1788.77,支付宝,其它,1688增值买家保障服务费-3218483640917350455（单笔主订单各SKU子单的总费用）	
1570781968514751051	,2026030222001851051408253044	,T50060NP5091982455618336512	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-02 13:48:54,徐州市润浅美网络科技有限公司(muyi123147@163.com)	,6.20,0.00,1794.97,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1570729023372491870	,2026030210002001870579041483	,FI960100FDO009826030202389272090	,	,2026-03-02 13:48:56,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.01,1794.96,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091982455618336512)	
1570731654237135651	,2026030223001835651419168711	,11130600726030230472585307776	,诚e赊还款3241222609248307677跨境新品 高尔夫球杆迷你套装亲子户外休闲运动玩具 现货批发	,2026-03-02 13:56:39,**华(137***@qq.com)	,14.31,0.00,1809.27,支付宝,其它,诚e赊还款3241222609248307677跨境新品 高尔夫球杆迷你套装亲子户外休闲运动玩具 现货批发	
1570731785679435650	,2026030223001835651419168711	,11130600726030230472585307776	,诚e赊还款3241222609248307677跨境新品 高尔夫球杆迷你套装亲子户外休闲运动玩具 现货批发	,2026-03-02 13:56:39,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-14.31,1794.96,支付宝,交易分账,诚e赊还款:3241222609248307677因该笔订单已提前回款到商家，故应支付给保理公司	
1570782263591123211	,2026030223001823211424928016	,T50060NP5091835358905879321	,可咬兔子手摇铃玩具新生儿抓握训练宝宝益智0-1-2岁3婴儿6-12个月	,2026-03-02 14:17:10,***磊(182******96)	,13.55,0.00,1808.51,支付宝,其它,可咬兔子手摇铃玩具新生儿抓握训练宝宝益智0-1-2岁3婴儿6-12个月	
1570729062446591870	,2026030210002001870578887297	,FI960100FDO010926030202386062477	,	,2026-03-02 14:17:12,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,1808.49,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091835358905879321)	
1570767815574306241	,2026030223001806241425595198	,T50060NP3170462055299907071	,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	,2026-03-02 14:31:41,深圳市易佰网络科技有限公司(szyibaiwangluo@163.com)	,129.00,0.00,1937.49,支付宝,其它,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	
1570728989967991870	,BO2026030225545660870205	,HJCAEB==500000067800015031==6317572648590176	,	,2026-03-02 14:31:43,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.51,1936.98,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3170462055299907071:3170462055301907071)扣款）	
1570729034271291870	,BO2026030225455693870205	,HJCAEB==500000067800015031==6317551973440176	,	,2026-03-02 14:31:44,阿里巴巴（中国）网络技术有限公司(chtyj@service.aliyun.com)	,0.00,-0.17,1936.81,支付宝,转账,代扣款（扣款用途：1688供应链服务-跨境渠道(订单:3170462055299907071:3170462055300907071)扣款）	
1570736255042712991	,2026030223001812991403579085	,T50060NP5092099275635020511	,亲子儿童趣味战舰海舰船游戏棋 陆地军事战略海战棋双人对战玩具	,2026-03-02 14:57:23,**泉(191******71)	,11.50,0.00,1948.31,支付宝,其它,亲子儿童趣味战舰海舰船游戏棋 陆地军事战略海战棋双人对战玩具	
1570729042908091870	,2026030210002001870578850409	,FI960100FDO006126030202379315349	,	,2026-03-02 14:57:25,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,1948.29,支付宝,其它,1688增值服务-1688-极速周转-服务费(5092099275635020511)	
1570725538608398941	,2026030222001898941453024012	,T50060NP3270980175548998897	,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	,2026-03-02 15:17:20,*毛(lcq***@163.com)	,8.30,0.00,1956.59,支付宝,其它,亚马逊夏季游泳池潜水鱼骨鱼雷戏水玩具套装自定义搭配潜水玩具	
1570729075730291870	,2026030210002001870579075509	,FI960100FDO004526030202386294056	,	,2026-03-02 15:17:22,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.01,1956.58,支付宝,其它,1688增值服务-1688-极速周转-服务费(3270980175548998897)	
1571082658513300811	,2026030210002001810561737497	,02960100030062426030200868873895	,	,2026-03-02 16:17:58,****y	,74.00,0.00,2030.58,支付宝,其它,1688增值服务-先采后付保理贴现:3266880387576179182	
1570729003572391870	,2026030210002001870578908211	,CREDIT_PAY_SELLER_FACTORING_FEE_02960100030062426030200868873895	,	,2026-03-02 16:18:00,深圳市一达通商业保理有限公司(ydt-baoli@alibaba-inc.com)	,0.00,-0.43,2030.15,支付宝,其它,1688增值服务-先采后付提前回款费用-3266880387576179182	
1570730990986703761	,2026030223001803761453128964	,T50060NP5092318046891829425	,跨境儿童投影仪故事机早教认知睡前故事照明图案投影手电筒玩具	,2026-03-02 16:31:45,郑州斯年电子商务有限公司(923928951@qq.com)	,33.65,0.00,2063.80,支付宝,其它,跨境儿童投影仪故事机早教认知睡前故事照明图案投影手电筒玩具	
1570729035795891870	,2026030210002001870579046097	,FI960100FDO000926030202389536820	,	,2026-03-02 16:31:47,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.06,2063.74,支付宝,其它,1688增值服务-1688-极速周转-服务费(5092318046891829425)	
1570763598021481111	,2026030222001881111444666577	,T50060NP5092431446744543044	,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	,2026-03-02 16:38:09,深圳市乾呈贸易有限公司(guanshicaigou@163.com)	,10.91,0.00,2074.65,支付宝,其它,跨境儿童记忆游戏机 益智玩具 创意互动游戏闪光记忆训练游戏机	
