1570783045413129210	,2026030110002001210523741411	,202603010125100000002100942460196	,	,2026-03-01 15:30:53,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.82,392.99,支付宝,其它,1688增值服务-先采后付服务费:5043580776239607639-跨境儿童趣味四连球立体五子棋亲子互动	
1570783098903229210	,2026030110002001210523955093	,202603010125100000002100942383913	,	,2026-03-01 15:34:22,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.07,392.92,支付宝,其它,1688增值服务-先采后付服务费:5058609735109007120-夏季游泳池潜水玩具鱼雷戏水玩具套装搭	
1570729940183874921	,2026030110002001920587797544	,3741929412	,	,2026-03-01 15:37:09,****y	,13.45,0.00,406.37,支付宝,其它,1688增值服务-先采后付买家还款:[xyjpf688@163.com]5058609735109007120-夏季游泳池潜水玩具鱼雷	
1570727574349376911	,2026030122001876911402711660	,T50060NP3269008958398253382	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-01 15:38:06,********店(zeg***@163.com)	,9.98,0.00,416.35,支付宝,其它,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	
1570783108203729210	,2026030110002001210523742766	,FI960100FDO008326030102388196839	,	,2026-03-01 15:38:08,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,416.33,支付宝,其它,1688增值服务-1688-极速周转-服务费(3269008958398253382)	
1570728119025302941	,2026030123001802941444133752	,T50060NP5090774796695699726	,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	,2026-03-01 15:52:59,*芬(199******95)	,36.40,0.00,452.73,支付宝,其它,青蛙平衡树平衡太空人儿童益智桌游玩具多人对战互动叠叠乐玩具	
1570782947112229210	,2026030110002001210523757977	,FI960100FDO007426030102385206075	,	,2026-03-01 15:53:01,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.06,452.67,支付宝,其它,1688增值服务-1688-极速周转-服务费(5090774796695699726)	
1570752858636492801	,2026030122001892801422920628	,T50060NP3269618832275370084	,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	,2026-03-01 16:03:52,**馨(381***@qq.com)	,46.80,0.00,499.47,支付宝,其它,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	
1570782978993629210	,2026030110002001210523751978	,FI960100FDO004226030102388240960	,	,2026-03-01 16:03:53,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.07,499.40,支付宝,其它,1688增值服务-1688-极速周转-服务费(3269618832275370084)	
1570783157007229210	,2026030110002001210523731094	,202603010125100000002100942462427	,	,2026-03-01 16:08:23,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-1.77,497.63,支付宝,其它,1688增值服务-先采后付服务费:5056938542678247022-投影手电筒早教认知故事照明卡通恐龙动	
1570783121094129210	,2026030110002001210523693770	,202603010125100000002100942574631	,	,2026-03-01 16:08:24,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.08,497.55,支付宝,其它,1688增值服务-先采后付服务费:5046718609490247022-投影手电筒早教认知故事照明卡通恐龙动	
1570783163241229211	,2022081610002001210211406648|20260301487641622102	,at/649066147	,	,2026-03-01 16:09:56,****号	,8.69,0.00,506.24,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2309229391178	
1570783163241429210	,2022081610002001210211406648|20260301487641622102	,at/649066147	,	,2026-03-01 16:09:56,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-8.69,497.55,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2309229391178	
1570729250488760681	,2026030110002001680545715514	,3727459889	,	,2026-03-01 16:11:15,****y	,335.00,0.00,832.55,支付宝,其它,1688增值服务-先采后付买家还款:[xyjpf688@163.com]5056938542678247022-投影手电筒早教认知故事	
1570729189385360681	,2026030110002001680545790980	,3712674939	,	,2026-03-01 16:11:16,****y	,14.65,0.00,847.20,支付宝,其它,1688增值服务-先采后付买家还款:[xyjpf688@163.com]5046718609490247022-投影手电筒早教认知故事	
1570782980293829211	,2022081610002001210211406648|20260301516001602102	,at/648984769	,	,2026-03-01 16:20:13,****号	,3.00,0.00,850.20,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2310645106785	
1570782980294029210	,2022081610002001210211406648|20260301516001602102	,at/648984769	,	,2026-03-01 16:20:13,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,847.20,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2310645106785	
1570764342576046171	,2026030123001846171440186518	,T50060NP3269374969791854670	,复活节绘画蛋 跨境圣诞树儿童Diy手绘球涂色彩蛋圣诞节装饰品玩具	,2026-03-01 16:21:09,**辉(167******01)	,39.00,0.00,886.20,支付宝,其它,复活节绘画蛋 跨境圣诞树儿童Diy手绘球涂色彩蛋圣诞节装饰品玩具	
1570783030567629210	,2026030110002001210523968343	,FI960100FDO005426030102388025965	,	,2026-03-01 16:21:11,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.06,886.14,支付宝,其它,1688增值服务-1688-极速周转-服务费(3269374969791854670)	
1570783131647429211	,2022081610002001210211406648|20260301503249862102	,at/649140006	,	,2026-03-01 16:35:17,****号	,3.00,0.00,889.14,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2310820866785	
1570783131647629210	,2022081610002001210211406648|20260301503249862102	,at/649140006	,	,2026-03-01 16:35:17,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,886.14,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2310820866785	
1570744526610419791	,2026030123001819791445879474	,T50060NP3269625709542191068	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-01 17:11:07,徐州市诺丘士贸易有限公司(zy5962478@163.com)	,9.98,0.00,896.12,支付宝,其它,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	
1570783131650829210	,2026030110002001210523701966	,FI960100FDO007826030102388125198	,	,2026-03-01 17:11:09,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,896.10,支付宝,其它,1688增值服务-1688-极速周转-服务费(3269625709542191068)	
1570762567875542181	,2026030123001842181445580629	,T50060NP5090749454846994943	,儿童小汽车玩具套装惯性工程车男孩宝宝模型耐摔1岁2女孩礼品批发	,2026-03-01 17:20:17,**********部(lxx***@163.com)	,17.50,0.00,913.60,支付宝,其它,儿童小汽车玩具套装惯性工程车男孩宝宝模型耐摔1岁2女孩礼品批发	
1570783146675329210	,2026030110002001210523813693	,FI960100FDO005526030102388105847	,	,2026-03-01 17:20:19,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,913.57,支付宝,其它,1688增值服务-1688-极速周转-服务费(5090749454846994943)	
1570783291802529211	,2022081610002001210211406648|20260301518693872102	,at/649048929	,	,2026-03-01 17:33:55,****号	,30.00,0.00,943.57,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2311101655928	
1570783291802729210	,2022081610002001210211406648|20260301518693872102	,at/649048929	,	,2026-03-01 17:33:55,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-30.00,913.57,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2311101655928	
1570783478687729210	,2026030110002001210523934337	,202603010125100000002100943364351	,	,2026-03-01 18:28:03,杭州阿里巴巴智融数字技术有限公司(taotejszz@service.aliyun.com)	,0.00,-0.09,913.48,支付宝,其它,1688增值服务-先采后付服务费:3205767182642033599-超市地摊儿童仿真迷你小型厨房电饭煲玩	
1570784716803649361	,2026030110002001360558245268	,3695519569	,	,2026-03-01 18:30:32,****y	,16.78,0.00,930.26,支付宝,其它,1688增值服务-先采后付买家还款:[xyjpf688@163.com]3205767182642033599-超市地摊儿童仿真迷你小	
1570734886868149741	,2026030123001849741441644422	,T50060NP5091243912540653100	,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	,2026-03-01 19:35:44,*瑶(909***@qq.com)	,46.80,0.00,977.06,支付宝,其它,批发甜甜圈女孩玩具女童仿真饰品首饰盒百宝箱过家家儿童玩具礼物	
1570783474231729210	,2026030110002001210524090335	,FI960100FDO009526030102388476853	,	,2026-03-01 19:35:46,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.07,976.99,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091243912540653100)	
1570707570252727291	,2026021723001827291432921826	,T50060NP5074340078670000218	,新款宝宝戏水玩具太阳花遇水开花花洒男女孩洗澡喷水玩具礼物	,2026-03-01 20:17:19,2088************0156	,33.00,0.00,1009.99,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5074340078670000218(5074340078671000218)	
1570721213445683821	,2026022622001883821421337147	,T50060NP5084717689966779520	,新款儿童益智手指抽抽乐趣味按压抓握宝宝婴儿螃蟹拉拉乐玩具	,2026-03-01 20:23:00,2088************0156	,16.28,0.00,1026.27,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5084717689966779520(5084717689966779520)	
1570783470803229211	,2022081610002001210211406648|20260301506335662102	,at/649439273	,	,2026-03-01 20:48:36,****号	,3.00,0.00,1029.27,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2312281809129	
1570783470803429210	,2022081610002001210211406648|20260301506335662102	,at/649439273	,	,2026-03-01 20:48:36,阿里巴巴(中国)网络技术有限公司(1688famo@alibaba-inc.com)	,0.00,-3.00,1026.27,支付宝,其它,1688保证金-支付-产生交易理赔，用您的保证金赔付给买家，理赔单号2312281809129	
1570786307715673301	,2026030122001873301448133982	,T50060NP5091012651060394543	,跨境儿童记忆游戏机LED灯光音效多人互动玩具 训练手眼协调游戏机	,2026-03-01 20:49:34,**静(159******16)	,33.05,0.00,1059.32,支付宝,其它,跨境儿童记忆游戏机LED灯光音效多人互动玩具 训练手眼协调游戏机	
1570783467158329210	,2026030110002001210524072994	,FI960100FDO006026030102378551774	,	,2026-03-01 20:49:35,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.05,1059.27,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091012651060394543)	
1570738435486184851	,2026030122001884851412865183	,T50060NP5091475789285057616	,跨境冰淇淋叠叠乐过家家手眼协调亲子互动桌面游戏早教益智玩具	,2026-03-01 20:58:32,**吉(181******93)	,17.00,0.00,1076.27,支付宝,其它,跨境冰淇淋叠叠乐过家家手眼协调亲子互动桌面游戏早教益智玩具	
1570783451365229210	,2026030110002001210524040854	,202603010125100000002100943550519	,	,2026-03-01 20:58:14,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.17,1076.10,支付宝,其它,1688增值买家保障服务费-3249823837805661271（单笔主订单各SKU子单的总费用）	
1570783463290129210	,2026030110002001210524073017	,FI960100FDO009726030102388297435	,	,2026-03-01 20:58:34,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,1076.07,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091475789285057616)	
1570785309432703431	,2026021823001803431455661756	,T50060NP5075409241997787323	,新款儿童益智手指抽抽乐趣味按压抓握宝宝婴儿螃蟹拉拉乐玩具	,2026-03-01 23:23:43,2088************0156	,16.28,0.00,1092.35,支付宝,交易分账,聚宝盆严选_超链商家收款_订单号:5075409241997787323(5075409241997787323)	
1570744664287719791	,2026030123001819791449714989	,T50060NP3269938082966191068	,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	,2026-03-01 23:25:33,徐州市诺丘士贸易有限公司(zy5962478@163.com)	,9.98,0.00,1102.33,支付宝,其它,儿童手推飞机玩具宝宝学步车推推乐学走路助步车多功能防侧翻伸缩	
1570783521394829210	,2026030110002001210524092442	,FI960100FDO007826030102385534433	,	,2026-03-01 23:25:35,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.02,1102.31,支付宝,其它,1688增值服务-1688-极速周转-服务费(3269938082966191068)	
1570783461152629210	,2026030210002001210524162370	,202603020125100000002100944120455	,	,2026-03-02 00:37:06,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.21,1102.10,支付宝,其它,1688增值买家保障服务费-5083618177319648034（单笔主订单各SKU子单的总费用）	
1570738413183284851	,2026030222001884851412499982	,T50060NP5091276747449057616	,跨境冰淇淋叠叠乐过家家手眼协调亲子互动桌面游戏早教益智玩具	,2026-03-02 00:47:32,**吉(181******93)	,17.00,0.00,1119.10,支付宝,其它,跨境冰淇淋叠叠乐过家家手眼协调亲子互动桌面游戏早教益智玩具	
1570783314663829210	,2026030210002001210524182267	,FI960100FDO009726030202378711627	,	,2026-03-02 00:47:34,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.03,1119.07,支付宝,其它,1688增值服务-1688-极速周转-服务费(5091276747449057616)	
1570777846154981511	,2026030222001881511439554798	,T50060NP3270043311603183565	,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	,2026-03-02 03:14:38,**芳(188******48)	,24.79,0.00,1143.86,支付宝,其它,跨境儿童益智抢答器蜂鸣器课堂知识竞赛手按铃游戏PK比赛道具玩具	
1570783354764529210	,2026030210002001210524026675	,FI960100FDO002426030202388489696	,	,2026-03-02 03:14:40,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.04,1143.82,支付宝,其它,1688增值服务-1688-极速周转-服务费(3270043311603183565)	
1570717406965728801	,2026030223001828801430036497	,T50060NP3270074738884564956	,婴儿多面体忙碌球玩具宝宝早教益智22面体蒙氏认知手抓球早教玩具	,2026-03-02 05:09:19,**霞(shi***@163.com)	,45.40,0.00,1189.22,支付宝,其它,婴儿多面体忙碌球玩具宝宝早教益智22面体蒙氏认知手抓球早教玩具	
1570783342031329210	,2026030210002001210523964342	,FI960100FDO009126030202388517128	,	,2026-03-02 05:09:21,杭州阿里巴巴智融数字技术有限公司(jszz@service.aliyun.com)	,0.00,-0.07,1189.15,支付宝,其它,1688增值服务-1688-极速周转-服务费(3270074738884564956)	
1570756038520481100	,2026022622001881101441177016	,T50060NP3263088001265642299	,婴儿多面体忙碌球玩具宝宝早教益智22面体蒙氏认知手抓球早教玩具	,2026-03-02 06:42:04,**硕(152******69)	,0.00,-44.29,1144.86,支付宝,其它,售后退款-2026022622001881101441177016-T50060NP3263088001265642299	
1570783524928629210	,2026030210002001210524055284	,202603020125100000002100944417358	,	,2026-03-02 06:42:15,杭州阿里巴巴智融数字技术有限公司(pzbzx@service.aliyun.com)	,0.00,-0.27,1144.59,支付宝,其它,1688增值买家保障服务费-3263088001265642299（单笔主订单各SKU子单的总费用）	
1570743037923016581	,2026030223001816581445485315	,T50060NP3270093242628955383	,跨境桌游玩具爆破气球桌面游戏益智亲子互动扎汽球玩具批发亚马逊	,2026-03-02 06:59:03,**飞(187******43)	,21.99,0.00,1166.58,支付宝,其它,跨境桌游玩具爆破气球桌面游戏益智亲子互动扎汽球玩具批发亚马逊	
