平台,店铺,商品名称,sku,抓取数据日期,今日销量,近7天销量,近30天销量,平台库存,在途库存
TEMU,101-Temu全托管,"Girls Beauty Salon Set, Hairdresser Toy Pretend Play Hair Cutting Kit With Hair Dryer, Scissors, Barber Apron And Stylin Accessories",MF-58952,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Girls Beauty Salon Set, Hairdresser Toy Pretend Play Hair Cutting Kit With Hair Dryer, Scissors, Barber Apron And Stylin Accessories",MF-58940,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Girls Beauty Salon Set, Hairdresser Toy Pretend Play Hair Cutting Kit With Hair Dryer, Scissors, Barber Apron And Stylin Accessories",MF-58946,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Remote controlled transparent gear tipper, stunt car, electric toy car",YKC-168,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's competitive hoop toys Parent-child coke bottle throwing ferrule interactive toys,TQQQL,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Toys Cars Mini Cute Cartoon Press and Go Car Toy Educational Learning Whistle Toys Gift for Children,LZ013-1-bl,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Toys Cars Mini Cute Cartoon Press and Go Car Toy Educational Learning Whistle Toys Gift for Children,LZ013-1-re,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Toys Cars Mini Cute Cartoon Press and Go Car Toy Educational Learning Whistle Toys Gift for Children,LZ013-1-wh,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Toys Cars Mini Cute Cartoon Press and Go Car Toy Educational Learning Whistle Toys Gift for Children,LZ013-1-gr,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Pan Cooker with Light 8pcs/set Musical Kitchen Cookware Pot and and Sound Educational Pretend Play Toys for Kids Baby,QF366-PK,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Pan Cooker with Light 8pcs/set Musical Kitchen Cookware Pot and and Sound Educational Pretend Play Toys for Kids Baby,QF366-BL,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Microscope Kit LED300X600X1200X Home School Science Education Toy Gifts Children's Outdoor Biology Exploration,W5801,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,平衡树玩具亲子教育互动桌面派对婚礼游戏儿童桌游礼物 ，适合11个季度的有趣游戏,zcphs-opp,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,DIY Craft Painting Colorful Eggs Drawing Toy Children's Easter Dinosaur Eggs Educational Toy Handmade Activity Game Decoration Set,1111-48,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,DIY Craft Painting Colorful Eggs Drawing Toy Children's Easter Dinosaur Eggs Educational Toy Handmade Activity Game Decoration Set,1111-18,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Baby Rattles Bubble Fidget Sensory Toys Silicone Pull String Activity Toy for Toddlers, Learning & Educational Toys for Kids",HLX205A,1776830464645,0,0.0,0.0,5,0
TEMU,101-Temu全托管,"Voice-changing button speaker, speaker microphone voice-changing toy, party prank toy, funny toy",619-27-hong,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Voice-changing button speaker, speaker microphone voice-changing toy, party prank toy, funny toy",619-27-huang,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Voice-changing button speaker, speaker microphone voice-changing toy, party prank toy, funny toy",619-27-lv,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"16 sound effects, funny sound effect machine, laughter sound machine, cheering horn, suitable for family gatherings",zgyxj,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Funny Appliance Robot Collision Deformation Coasting Cartoon Engineering Super Power Friction Stunt Car Model Robot Toy for Kids,BC-3003A-GR,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Funny Appliance Robot Collision Deformation Coasting Cartoon Engineering Super Power Friction Stunt Car Model Robot Toy for Kids,BC-3003A-RE,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Funny Appliance Robot Collision Deformation Coasting Cartoon Engineering Super Power Friction Stunt Car Model Robot Toy for Kids,BC-3003A-OR,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Funny Appliance Robot Collision Deformation Coasting Cartoon Engineering Super Power Friction Stunt Car Model Robot Toy for Kids,BC-3003A-BL,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Children's memory game machines, puzzle toys, creative interactive games, memory training game machines",YXJ-15J,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Children's memory game machines, puzzle toys, creative interactive games, memory training game machines",YXJ-21J,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,仿真电脑语音点读机认知学前语言仿真迷你平板学习玩具,16343-1-bl,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,仿真电脑语音点读机认知学前语言仿真迷你平板学习玩具,16343-1-pk,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Automatic downstairs spring toy decompression children's toy elastic tension metal spring coil,gangquan,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,儿童娃娃机，乐趣扭蛋机，玩具胶囊惊喜玩具，适合12个节日送的礼物,NDJ-789-10,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,儿童娃娃机，乐趣扭蛋机，玩具胶囊惊喜玩具，适合12个节日送的礼物,NDJ-789-9,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,儿童娃娃机，乐趣扭蛋机，玩具胶囊惊喜玩具，适合12个节日送的礼物,NDJ-789-11,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,儿童娃娃机，乐趣扭蛋机，玩具胶囊惊喜玩具，适合12个节日送的礼物,NDJ-789-12,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Light Up Space Planet Toys with Music Puzzle Toys Sensory Shape Color Sorter Toys Early Education Cognitive Games Gift,QX-91215E-lv,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Baby Light Up Space Planet Toys with Music Puzzle Toys Sensory Shape Color Sorter Toys Early Education Cognitive Games Gift,QX-91215E-zi,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Exploding balloon game, fun and thrilling box-popping game, multiplayer tabletop game, suitable for holidays and parties.",JX-007-84,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Card Holders for Playing Cards,Playing Card Holder with Tabletop Stand,Hands Free Cards Holders Board Game for Kids Adults Family Card Game",pkpzj-ye,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Card Holders for Playing Cards,Playing Card Holder with Tabletop Stand,Hands Free Cards Holders Board Game for Kids Adults Family Card Game",pkpzj-rd,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Educational Duck Learning Toy with Interactive Sliding Railway Track & Stairs - Multicolor Plastic Construction for Motor Skills Development, Motor Skills Enhancement | Playful Design | Engaging Playt",768-124YE,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Pretend Play Food BBQ Drill Seafood Cooking Game Toys Kitchen Toys Playset Barbecue Grill Toy Set with Sound Light for Kids,889-292,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Pretend Play Food BBQ Drill Seafood Cooking Game Toys Kitchen Toys Playset Barbecue Grill Toy Set with Sound Light for Kids,889-293,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Pretend Play Food BBQ Drill Seafood Cooking Game Toys Kitchen Toys Playset Barbecue Grill Toy Set with Sound Light for Kids,889-294,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Pretend Play Food BBQ Drill Seafood Cooking Game Toys Kitchen Toys Playset Barbecue Grill Toy Set with Sound Light for Kids,889-295,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Children's walking toy, cute little turtle toy with adjustable bell, detachable walking trainer",313,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Children's walking toy, cute little turtle toy with adjustable bell, detachable walking trainer",312,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Mini Inertia Toy Car New Press Sliding Cartoon Engineering Car Children's High-quality Plastic Simulation Excavator Model Toys,D002-1Actc,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Mini Inertia Toy Car New Press Sliding Cartoon Engineering Car Children's High-quality Plastic Simulation Excavator Model Toys,D002-1Awjj,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Mini Inertia Toy Car New Press Sliding Cartoon Engineering Car Children's High-quality Plastic Simulation Excavator Model Toys,D002-1Azdj,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Mini Inertia Toy Car New Press Sliding Cartoon Engineering Car Children's High-quality Plastic Simulation Excavator Model Toys,D002-1Aylj,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Dance Mat Toys for 3-12 Year Old Kids Music Dance Blanket Light Game Indoor Sports Music Dance Game Toy with 5 Game Modes for Kids,2021-21B,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Dance Mat Toys for 3-12 Year Old Kids Music Dance Blanket Light Game Indoor Sports Music Dance Game Toy with 5 Game Modes for Kids,2021-20B,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Creative DIY Sticking Drill Blingbling Magician Drilling Drill Girl Jewelry Toy Gift Hair Accessories,DZJ-12,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's tabletop football table parent-child competitive table interactive game football field toys,007-98,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,全触屏 MP3MP4 播放器｜便携多媒体音乐播放器｜HiFi 外放音质｜支持视频播放电子书阅读高清录音｜支持 TF 卡扩展至 128GB不含内存卡,12095052816,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"DIY Drawing Graffiti Plain Leather Painted Pendant Set for Kids, Art & Paint with Pigment Fun Crafts Kits Toys Gift for Boys Girls",A00977-2,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Piano Mat For kids Floor Dinosaur Keyboard Dance Mat Play Musical Carpet Music Instrument Toys Girl Boy Gift,3888-1A,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children's Piano Mat For kids Floor Dinosaur Keyboard Dance Mat Play Musical Carpet Music Instrument Toys Girl Boy Gift,3888-2A,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Tabletop ping pong game, ping pong rebound board, two-player battle, a game suitable for family and parties",B0DZW9VLSX,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids Dinosaur Alphabet Matching Toy Early Education Number Counting Pattern Matching Cognitive Teaching Puzzles Toys,klpp-AQ823,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids Dinosaur Alphabet Matching Toy Early Education Number Counting Pattern Matching Cognitive Teaching Puzzles Toys,klpp-AQ824,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children Simulation Sound Amplifier Microphone Early Education Enlightenment Singing Music Toys Microphone Kids Gift,777-pi,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Children Simulation Sound Amplifier Microphone Early Education Enlightenment Singing Music Toys Microphone Kids Gift,777-re,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Bathroom fishing toy, children's bath toy set, with fishing rod, suitable for toddlers, floating water toy for the bathtub, suitable for pool and bath play",3014,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,[官方正版]三丽鸥凯蒂猫手办模型，PVC材质收藏品，多款配件精心打造，馈赠亲友佳品，粉丝收藏珍品，家庭礼品|可动角色|细节精致设计，万圣节、圣诞节赠礼优选,56921981437,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"8 In 1 Sensory Busy Cube Board-Travel Activities for Baby, Fine Motor Skills Hands Grip Ability Training Learning Toys for Boys Girls",666-1,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-ye,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-bl,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-pk,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-pp,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-or,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"卡通毛毛虫爬行玩具,亲子互动可爱动物发条玩具,儿童有趣礼物,适合12个节日使用",MMC-gr,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids toys car gesture sensing remote control function two-sided rolling four-wheel vehicle drift sideslip twist stunt car,2036-lan,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids toys car gesture sensing remote control function two-sided rolling four-wheel vehicle drift sideslip twist stunt car,2036-hon,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,2 in 1 Simulation Pretend Play Toy Supermarket Cash Register Toys with Scanner and Calculator Play Food and Coffee Machine for Kids,668-124,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,2 in 1 Simulation Pretend Play Toy Supermarket Cash Register Toys with Scanner and Calculator Play Food and Coffee Machine for Kids,668-125,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Creative Toilet Prank Game, Children's Flush Toilet Party Game Gift, Funny Interactive Puzzle Toy, Gift Suitable for Boys and Girls",007-130,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Multifunctional Fishing Game Table Toys for Kids Fishing Adventure Playset with Slideway & Music Story, Magnetic Fishing Toy Set",156-50C-pk,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Multifunctional Fishing Game Table Toys for Kids Fishing Adventure Playset with Slideway & Music Story, Magnetic Fishing Toy Set",156-50C-bl,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Hamburg car toy children's inertia press sliding cartoon cute children's holiday gift,D005-1A-dog,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Hamburg car toy children's inertia press sliding cartoon cute children's holiday gift,D005-1A-cat,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Hamburg car toy children's inertia press sliding cartoon cute children's holiday gift,D005-1A-tiger,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Hamburg car toy children's inertia press sliding cartoon cute children's holiday gift,D005-1A-bear,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Children's shower toys, versatile bath toys, suitable for boys and girls, fun bath spray toys",A55-11,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6669-1-pk,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6669-1-gr,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6671-1-ye,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6671-1-pu,1776830464645,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6671-1-pk,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Push and Go Rattle Cars for Kids, Baby Toy Cars Rattle Roll Cars, Rattle and Roll Soft Rubber Vehilces Friction Powered Cars for Toddler",6671-1-bl,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Airplane Launcher Toy Foam Aircraft Launcher Catapult Throwing Plane Toy Gun Outdoor Shooting Game for Kids,200a-hon,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Airplane Launcher Toy Foam Aircraft Launcher Catapult Throwing Plane Toy Gun Outdoor Shooting Game for Kids,200a-lan,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Airplane Launcher Toy Foam Aircraft Launcher Catapult Throwing Plane Toy Gun Outdoor Shooting Game for Kids,200a-huang,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Airplane Launcher Toy Foam Aircraft Launcher Catapult Throwing Plane Toy Gun Outdoor Shooting Game for Kids,200a-lv,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Kids Nail Polish Set for Girls, All-in-One Nail Art Kit with Nail Dryer/Glitter Pen/Nail Polish, Beauty Nail Machine Makeup Sets Toy",MBK-369Y,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids Dance Mat for Kids Adults Electronic Light Up Musical Play Mats 5 Game Mode Non-Slip Dancing Pad Activity Gym for Gift,TWT-FZ,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Air Rocket Toy 2 Pack Stunt Plane Launcher 6 Foam Tipped Rockets, Rocket Toys for Boys Gilrs, Outdoor Toys Rocket Launcher for Kids",J8040,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Outdoor Sports Fitness Toys Mini Silica Flying Disc Toy,feipan-ye,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,"Game buzzers with lights and sound effects, party competition and quiz props, multiplayer entertainment toys, atmosphere props",ZC808H,1776830464646,2,28.0,64.0,65,10
TEMU,101-Temu全托管,"Wind-up spinning corn toy, cartoon dancing corn toy, dynamic mini educational toy, suitable for indoor and outdoor play",ym001-opp,1776830464646,0,14.0,121.0,0,89
TEMU,101-Temu全托管,Kids Toys Slime Colourful Mud Modeling Clay Creative Modeling Children Pasta Maker Toys,v109,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids Toys Slime Colourful Mud Modeling Clay Creative Modeling Children Pasta Maker Toys,v107,1776830464646,0,0.0,0.0,0,0
TEMU,101-Temu全托管,Kids Toys Slime Colourful Mud Modeling Clay Creative Modeling Children Pasta Maker Toys,v105,1776830464646,0,0.0,0.0,0,0
